OBJECTID,Type,Provider,Latitude,Longitude,X,Y,Location_T,City,Borough Name
6874,Free,LinkNYC - Citybridge,40.750378,-73.974888,991207.8781,212660.5905,Outdoor Kiosk,New York,Manhattan
6875,Free,LinkNYC - Citybridge,40.75096,-73.974467,991324.2998,212872.5782,Outdoor Kiosk,New York,Manhattan
6876,Free,LinkNYC - Citybridge,40.751406,-73.974142,991414.2688,213035.115,Outdoor Kiosk,New York,Manhattan
6877,Free,LinkNYC - Citybridge,40.751497,-73.973765,991518.8434,213068.3807,Outdoor Kiosk,New York,Manhattan
6878,Free,LinkNYC - Citybridge,40.752623,-73.973254,991660.3408,213478.6069,Outdoor Kiosk,New York,Manhattan
6879,Free,LinkNYC - Citybridge,40.752665,-73.972843,991774.2028,213493.933,Outdoor Kiosk,New York,Manhattan
6880,Free,LinkNYC - Citybridge,40.753196,-73.972445,991884.3765,213687.4933,Outdoor Kiosk,New York,Manhattan
6881,Free,LinkNYC - Citybridge,40.753149,-73.972868,991767.1857,213670.3332,Outdoor Kiosk,New York,Manhattan
7182,Free,LinkNYC - Citybridge,40.660871,-73.997387,984974.9602,180049.5261,Outdoor Kiosk,Brooklyn,Brooklyn
7183,Free,LinkNYC - Citybridge,40.659902,-73.998822,984576.8333,179696.4835,Outdoor Kiosk,Brooklyn,Brooklyn
7184,Free,LinkNYC - Citybridge,40.659745,-73.998986,984531.4325,179639.4439,Outdoor Kiosk,Brooklyn,Brooklyn
7185,Free,LinkNYC - Citybridge,40.656011,-74.002446,983571.3235,178278.8912,Outdoor Kiosk,Brooklyn,Brooklyn
7186,Free,LinkNYC - Citybridge,40.653711,-74.005258,982790.9924,177441.0116,Outdoor Kiosk,Brooklyn,Brooklyn
7187,Free,LinkNYC - Citybridge,40.662588,-73.992259,986397.6355,180675.1613,Outdoor Kiosk,Brooklyn,Brooklyn
7188,Free,LinkNYC - Citybridge,40.673692,-73.962869,994549.7688,184722.751,Outdoor Kiosk,Brooklyn,Brooklyn
7189,Free,LinkNYC - Citybridge,40.660852,-73.960581,995186.551,180045.0537,Outdoor Kiosk,Brooklyn,Brooklyn
7190,Free,LinkNYC - Citybridge,40.658911,-73.960426,995229.874,179337.9127,Outdoor Kiosk,Brooklyn,Brooklyn
7191,Free,LinkNYC - Citybridge,40.651027,-73.946513,999091.8492,176467.5162,Outdoor Kiosk,Brooklyn,Brooklyn
7192,Free,LinkNYC - Citybridge,40.651047,-73.943969,999797.6457,176475.2659,Outdoor Kiosk,Brooklyn,Brooklyn
7193,Free,LinkNYC - Citybridge,40.651341,-73.940166,1000852.929,176583.1416,Outdoor Kiosk,Brooklyn,Brooklyn
7194,Free,LinkNYC - Citybridge,40.697563,-73.83628,1029647.939,193459.8464,Outdoor Kiosk,Queens,Queens
7195,Free,LinkNYC - Citybridge,40.6989,-73.833834,1030325.271,193948.1751,Outdoor Kiosk,Queens,Queens
7196,Free,LinkNYC - Citybridge,40.699754,-73.831609,1030941.742,194260.7638,Outdoor Kiosk,Queens,Queens
7197,Free,LinkNYC - Citybridge,40.699895,-73.831098,1031083.423,194312.2174,Outdoor Kiosk,Queens,Queens
7198,Free,LinkNYC - Citybridge,40.699841,-73.830936,1031128.252,194292.6922,Outdoor Kiosk,Queens,Queens
7199,Free,LinkNYC - Citybridge,40.700159,-73.830914,1031134.248,194408.3894,Outdoor Kiosk,Queens,Queens
7200,Free,LinkNYC - Citybridge,40.700864,-73.826551,1032343.422,194667.8971,Outdoor Kiosk,Queens,Queens
7201,Free,LinkNYC - Citybridge,40.700926,-73.826205,1032439.353,194690.6694,Outdoor Kiosk,Queens,Queens
7202,Free,LinkNYC - Citybridge,40.713167,-73.829809,1031431.36,199148.2957,Outdoor Kiosk,Queens,Queens
7203,Free,LinkNYC - Citybridge,40.717664,-73.836262,1029639.352,200783.2881,Outdoor Kiosk,Queens,Queens
7204,Free,LinkNYC - Citybridge,40.719293,-73.839741,1028673.864,201374.9982,Outdoor Kiosk,Queens,Queens
7205,Free,LinkNYC - Citybridge,40.721526,-73.844884,1027246.863,202185.9156,Outdoor Kiosk,Queens,Queens
7206,Free,LinkNYC - Citybridge,40.726082,-73.852197,1025216.885,203842.3653,Outdoor Kiosk,Queens,Queens
7207,Free,LinkNYC - Citybridge,40.726241,-73.852519,1025127.638,203900.2412,Outdoor Kiosk,Queens,Queens
7208,Free,LinkNYC - Citybridge,40.728299,-73.858076,1023586.082,204647.3913,Outdoor Kiosk,Queens,Queens
7209,Free,LinkNYC - Citybridge,40.734545,-73.874705,1018974.004,206916.0308,Outdoor Kiosk,Queens,Queens
7210,Free,LinkNYC - Citybridge,40.734923,-73.87546,1018764.453,207053.3911,Outdoor Kiosk,Queens,Queens
7211,Free,LinkNYC - Citybridge,40.737206,-73.88094,1017244.71,207883.0328,Outdoor Kiosk,Queens,Queens
7212,Free,LinkNYC - Citybridge,40.738208,-73.886253,1015771.778,208246.1505,Outdoor Kiosk,Queens,Queens
7213,Free,LinkNYC - Citybridge,40.741288,-73.904656,1010670.685,209362.205,Outdoor Kiosk,Queens,Queens
7214,Free,LinkNYC - Citybridge,40.742912,-73.91854,1006822.754,209949.9968,Outdoor Kiosk,Queens,Queens
7215,Free,LinkNYC - Citybridge,40.743063,-73.920682,1006229.29,210004.3606,Outdoor Kiosk,Queens,Queens
7216,Free,LinkNYC - Citybridge,40.743221,-73.921257,1006069.766,210061.887,Outdoor Kiosk,Queens,Queens
7217,Free,LinkNYC - Citybridge,40.743823,-73.926455,1004629.211,210279.9627,Outdoor Kiosk,Queens,Queens
7218,Free,LinkNYC - Citybridge,40.743877,-73.926926,1004498.651,210299.6766,Outdoor Kiosk,Queens,Queens
7219,Free,LinkNYC - Citybridge,40.743976,-73.927772,1004264.227,210335.4016,Outdoor Kiosk,Queens,Queens
7220,Free,LinkNYC - Citybridge,40.744151,-73.929829,1003694.185,210398.6964,Outdoor Kiosk,Queens,Queens
7221,Free,LinkNYC - Citybridge,40.744278,-73.930399,1003536.203,210444.8406,Outdoor Kiosk,Queens,Queens
7222,Free,LinkNYC - Citybridge,40.743184,-73.951617,997656.9322,210042.2256,Outdoor Kiosk,Queens,Queens
7223,Free,LinkNYC - Citybridge,40.867329,-73.897193,1012684.874,255285.6384,Outdoor Kiosk,Bronx,Bronx
7224,Free,LinkNYC - Citybridge,40.867371,-73.897645,1012559.854,255300.6886,Outdoor Kiosk,Bronx,Bronx
7225,Free,LinkNYC - Citybridge,40.75191,-73.929992,1003646.759,213225.5122,Outdoor Kiosk,Queens,Queens
7226,Free,LinkNYC - Citybridge,40.751953,-73.927493,1004339.131,213241.7419,Outdoor Kiosk,Queens,Queens
7227,Free,LinkNYC - Citybridge,40.75337,-73.91232,1008542.425,213761.7969,Outdoor Kiosk,Queens,Queens
7228,Free,LinkNYC - Citybridge,40.839445,-73.915848,1007534.926,245120.9885,Outdoor Kiosk,Bronx,Bronx
7229,Free,LinkNYC - Citybridge,40.853028,-73.905076,1010510.184,250072.8319,Outdoor Kiosk,Bronx,Bronx
7230,Free,LinkNYC - Citybridge,40.857756,-73.901091,1011610.666,251796.6421,Outdoor Kiosk,Bronx,Bronx
7231,Free,LinkNYC - Citybridge,40.789424,-73.975391,991064.4509,226886.3189,Outdoor Kiosk,New York,Manhattan
7232,Free,LinkNYC - Citybridge,40.789457,-73.975041,991161.3628,226898.4675,Outdoor Kiosk,New York,Manhattan
7233,Free,LinkNYC - Citybridge,40.790053,-73.974767,991237.176,227115.5343,Outdoor Kiosk,New York,Manhattan
7234,Free,LinkNYC - Citybridge,40.790235,-73.974793,991229.9575,227181.841,Outdoor Kiosk,New York,Manhattan
7235,Free,LinkNYC - Citybridge,40.79069,-73.974462,991321.5649,227347.6398,Outdoor Kiosk,New York,Manhattan
7236,Free,LinkNYC - Citybridge,40.790901,-73.974302,991365.7666,227424.6328,Outdoor Kiosk,New York,Manhattan
7237,Free,LinkNYC - Citybridge,40.790818,-73.97481,991225.1891,227394.2467,Outdoor Kiosk,New York,Manhattan
7238,Free,LinkNYC - Citybridge,40.791401,-73.973822,991498.7056,227606.7338,Outdoor Kiosk,New York,Manhattan
7239,Free,LinkNYC - Citybridge,40.791943,-73.973425,991608.5755,227804.2364,Outdoor Kiosk,New York,Manhattan
7240,Free,LinkNYC - Citybridge,40.792255,-73.973761,991515.5035,227917.8805,Outdoor Kiosk,New York,Manhattan
7241,Free,LinkNYC - Citybridge,40.792534,-73.973125,991691.6537,228019.7546,Outdoor Kiosk,New York,Manhattan
7242,Free,LinkNYC - Citybridge,40.792696,-73.973438,991605.0007,228078.4153,Outdoor Kiosk,New York,Manhattan
7243,Free,LinkNYC - Citybridge,40.792887,-73.973289,991646.2477,228148.2088,Outdoor Kiosk,New York,Manhattan
7244,Free,LinkNYC - Citybridge,40.793426,-73.973043,991714.0681,228344.5073,Outdoor Kiosk,New York,Manhattan
7245,Free,LinkNYC - Citybridge,40.793181,-73.972649,991823.4241,228255.3011,Outdoor Kiosk,New York,Manhattan
7246,Free,LinkNYC - Citybridge,40.793822,-73.972035,991993.3037,228488.8167,Outdoor Kiosk,New York,Manhattan
7174,Free,LinkNYC - Citybridge,40.786896,-73.977483,990485.3694,225965.1406,Outdoor Kiosk,New York,Manhattan
7175,Free,LinkNYC - Citybridge,40.788002,-73.976551,990743.3669,226368.0306,Outdoor Kiosk,New York,Manhattan
7176,Free,LinkNYC - Citybridge,40.819886,-73.926847,1004497.446,237992.196,Outdoor Kiosk,Bronx,Bronx
7177,Free,LinkNYC - Citybridge,40.699342,-73.992187,986416.4747,194065.6848,Outdoor Kiosk,Brooklyn,Brooklyn
7178,Free,LinkNYC - Citybridge,40.697588,-73.993029,986183.1139,193426.5689,Outdoor Kiosk,Brooklyn,Brooklyn
7179,Free,LinkNYC - Citybridge,40.69607,-73.991264,986672.5263,192873.8046,Outdoor Kiosk,Brooklyn,Brooklyn
7180,Free,LinkNYC - Citybridge,40.691234,-73.986384,988025.8773,191111.9124,Outdoor Kiosk,Brooklyn,Brooklyn
7181,Free,LinkNYC - Citybridge,40.690588,-73.984481,988553.7286,190876.6508,Outdoor Kiosk,Brooklyn,Brooklyn
2273,Free,Transit Wireless,40.718803,-74.000193,984196.4998,201155.8395,Subway Station,New York,Manhattan
2274,Free,Transit Wireless,40.712792,-73.951418,997718.2716,198969.5837,Subway Station,Brooklyn,Brooklyn
2275,Free,Transit Wireless,40.714063,-73.950275,998034.8799,199432.8253,Subway Station,Brooklyn,Brooklyn
2276,Free,Transit Wireless,40.70722,-74.013342,980550.9198,196936.0826,Subway Station,New York,Manhattan
2277,Free,Transit Wireless,40.713243,-74.003401,983307.1551,199130.1802,Subway Station,New York,Manhattan
2278,Free,Transit Wireless,40.725915,-73.994659,985730.3812,203747.0053,Subway Station,New York,Manhattan
2279,Free,Transit Wireless,40.707557,-74.011862,980961.2677,197058.8028,Subway Station,New York,Manhattan
2280,Free,Transit Wireless,40.706476,-74.011056,981184.681,196664.9328,Subway Station,New York,Manhattan
2281,Free,Transit Wireless,40.725297,-73.996204,985302.1586,203521.8263,Subway Station,New York,Manhattan
2282,Free,Transit Wireless,40.713065,-74.004131,983104.7772,199065.3381,Subway Station,New York,Manhattan
2283,Free,Transit Wireless,40.6941,-73.991777,986530.2822,192155.9012,Subway Station,Brooklyn,Brooklyn
2284,Free,Transit Wireless,40.69218,-73.985942,988148.4712,191456.5945,Subway Station,Brooklyn,Brooklyn
2285,Free,Transit Wireless,40.690635,-73.981824,989290.5644,190893.9158,Subway Station,Brooklyn,Brooklyn
2286,Free,Transit Wireless,40.683666,-73.97881,990127.0204,188355.0938,Subway Station,Brooklyn,Brooklyn
2287,Free,Transit Wireless,40.677316,-73.98311,988934.8666,186041.3465,Subway Station,Brooklyn,Brooklyn
2288,Free,Transit Wireless,40.670847,-73.988302,987495.0496,183684.2701,Subway Station,Brooklyn,Brooklyn
2289,Free,Transit Wireless,40.655144,-74.003549,983265.2684,177963.0296,Subway Station,Brooklyn,Brooklyn
2290,Free,Transit Wireless,40.648939,-74.010006,981473.4032,175702.5151,Subway Station,Brooklyn,Brooklyn
2291,Free,Transit Wireless,40.68446,-73.97689,990659.4534,188644.506,Subway Station,Brooklyn,Brooklyn
2293,Free,Transit Wireless,40.711926,-73.94067,1000698.128,198655.9088,Subway Station,Brooklyn,Brooklyn
2294,Free,Transit Wireless,40.706152,-73.933147,1002785.343,196553.7693,Subway Station,Brooklyn,Brooklyn
2295,Free,Transit Wireless,40.706607,-73.922913,1005622.626,196721.8707,Subway Station,Brooklyn,Brooklyn
2296,Free,Transit Wireless,40.703811,-73.918425,1006867.887,195704.3314,Subway Station,Brooklyn,Brooklyn
2297,Free,Transit Wireless,40.699814,-73.911586,1008765.571,194249.9455,Subway Station,Brooklyn,Brooklyn
2298,Free,Transit Wireless,40.695602,-73.904084,1010847.417,192717.5789,Subway Station,Brooklyn,Queens
2299,Free,Transit Wireless,40.688764,-73.904046,1010860.683,190226.3076,Subway Station,Brooklyn,Brooklyn
2300,Free,Transit Wireless,40.682829,-73.905249,1010529.397,188063.6525,Subway Station,Brooklyn,Brooklyn
2301,Free,Transit Wireless,40.699337,-73.990531,986875.5984,194063.9302,Subway Station,Brooklyn,Brooklyn
2302,Free,Transit Wireless,40.692338,-73.987342,987760.2239,191514.0993,Subway Station,Brooklyn,Brooklyn
2303,Free,Transit Wireless,40.688484,-73.985001,988409.6534,190110.0769,Subway Station,Brooklyn,Brooklyn
2304,Free,Transit Wireless,40.686113,-73.973946,991475.7795,189246.971,Subway Station,Brooklyn,Brooklyn
2305,Free,Transit Wireless,40.683263,-73.965838,993724.8455,188209.4061,Subway Station,Brooklyn,Brooklyn
2306,Free,Transit Wireless,40.68138,-73.956848,996218.5636,187524.4751,Subway Station,Brooklyn,Brooklyn
2307,Free,Transit Wireless,40.680438,-73.950426,997999.9525,187182.2202,Subway Station,Brooklyn,Brooklyn
2308,Free,Transit Wireless,40.679921,-73.940859,1000653.603,186995.5089,Subway Station,Brooklyn,Brooklyn
2309,Free,Transit Wireless,40.679364,-73.930729,1003463.464,186794.6373,Subway Station,Brooklyn,Brooklyn
2310,Free,Transit Wireless,40.678822,-73.920786,1006221.498,186599.5084,Subway Station,Brooklyn,Brooklyn
2311,Free,Transit Wireless,40.67834,-73.911946,1008673.615,186426.243,Subway Station,Brooklyn,Brooklyn
2312,Free,Transit Wireless,40.674542,-73.896548,1012946.203,185047.1923,Subway Station,Brooklyn,Brooklyn
2313,Free,Transit Wireless,40.67271,-73.890358,1014664.061,184381.8314,Subway Station,Brooklyn,Brooklyn
2314,Free,Transit Wireless,40.67413,-73.88075,1017328.559,184902.6594,Subway Station,Brooklyn,Brooklyn
2315,Free,Transit Wireless,40.675377,-73.872106,1019725.639,185360.3593,Subway Station,Brooklyn,Brooklyn
2316,Free,Transit Wireless,40.677044,-73.86505,1021681.918,185970.6307,Subway Station,Brooklyn,Brooklyn
2317,Free,Transit Wireless,40.699743,-73.986885,987886.5521,194211.9784,Subway Station,Brooklyn,Brooklyn
2318,Free,Transit Wireless,40.686145,-73.990862,986784.3187,189257.6872,Subway Station,Brooklyn,Brooklyn
2319,Free,Transit Wireless,40.680303,-73.995048,985623.5002,187129.1839,Subway Station,Brooklyn,Brooklyn
2320,Free,Transit Wireless,40.660365,-73.979493,989939.5785,179865.8313,Subway Station,Brooklyn,Brooklyn
2321,Free,Transit Wireless,40.650782,-73.975776,990971.8094,176374.7418,Subway Station,Brooklyn,Brooklyn
2322,Free,Transit Wireless,40.706092,-73.950308,998027.3789,196528.7445,Subway Station,Brooklyn,Brooklyn
2323,Free,Transit Wireless,40.700377,-73.950234,998049.079,194446.6112,Subway Station,Brooklyn,Brooklyn
2324,Free,Transit Wireless,40.694568,-73.949046,998379.7178,192330.41,Subway Station,Brooklyn,Brooklyn
2325,Free,Transit Wireless,40.689627,-73.953522,997139.4631,190529.5685,Subway Station,Brooklyn,Brooklyn
2326,Free,Transit Wireless,40.688873,-73.96007,995323.6711,190253.9686,Subway Station,Brooklyn,Brooklyn
2327,Free,Transit Wireless,40.688089,-73.966839,993446.5521,189967.5515,Subway Station,Brooklyn,Brooklyn
2328,Free,Transit Wireless,40.693219,-73.989998,987023.645,191834.9783,Subway Station,Brooklyn,Brooklyn
2329,Free,Transit Wireless,40.690545,-73.985065,988391.7765,190860.9563,Subway Station,Brooklyn,Brooklyn
2330,Free,Transit Wireless,40.684359,-73.977666,990444.2428,188607.6527,Subway Station,Brooklyn,Brooklyn
2331,Free,Transit Wireless,40.675235,-73.971046,992281.3714,185284.0544,Subway Station,Brooklyn,Brooklyn
2332,Free,Transit Wireless,40.671987,-73.964375,994132.2798,184101.3973,Subway Station,Brooklyn,Brooklyn
2333,Free,Transit Wireless,40.670682,-73.958131,995864.5758,183626.7151,Subway Station,Brooklyn,Brooklyn
2334,Free,Transit Wireless,40.669847,-73.950466,997991.0398,183323.6101,Subway Station,Brooklyn,Brooklyn
2335,Free,Transit Wireless,40.669399,-73.942161,1000295.006,183161.803,Subway Station,Brooklyn,Brooklyn
2336,Free,Transit Wireless,40.668897,-73.932942,1002852.571,182980.7335,Subway Station,Brooklyn,Brooklyn
2337,Free,Transit Wireless,40.667883,-73.950683,997931.2456,182608.0354,Subway Station,Brooklyn,Brooklyn
2338,Free,Transit Wireless,40.662742,-73.95085,997885.9685,180734.9985,Subway Station,Brooklyn,Brooklyn
2339,Free,Transit Wireless,40.650843,-73.949575,998242.1944,176400.0636,Subway Station,Brooklyn,Brooklyn
2340,Free,Transit Wireless,40.645098,-73.948959,998414.345,174307.1016,Subway Station,Brooklyn,Brooklyn
2341,Free,Transit Wireless,40.639967,-73.948411,998567.5209,172437.8281,Subway Station,Brooklyn,Brooklyn
2342,Free,Transit Wireless,40.632836,-73.947642,998782.4945,169839.9392,Subway Station,Brooklyn,Brooklyn
2343,Free,Transit Wireless,40.730054,-73.99107,986725.0016,205255.0528,Subway Station,New York,Manhattan
2344,Free,Transit Wireless,40.692404,-73.990151,986981.2501,191538.0451,Subway Station,Brooklyn,Brooklyn
2345,Free,Transit Wireless,40.704817,-74.014065,980350.327,196060.6289,Subway Station,New York,Manhattan
2346,Free,Transit Wireless,40.707739,-73.93985,1000926.504,197130.6137,Subway Station,Brooklyn,Brooklyn
2347,Free,Transit Wireless,40.752287,-73.993391,986081.1118,213355.1836,Subway Station,New York,Manhattan
2348,Free,Transit Wireless,40.750373,-73.991057,986727.8487,212657.9091,Subway Station,New York,Manhattan
2534,Free,Transit Wireless,40.816109,-73.917757,1007014.687,236618.3313,Subway Station,Bronx,Bronx
2349,Free,Transit Wireless,40.735736,-73.990568,986863.9108,207325.1979,Subway Station,New York,Manhattan
2350,Free,Transit Wireless,40.703087,-74.012994,980647.1798,195430.2923,Subway Station,New York,Manhattan
2351,Free,Transit Wireless,40.660397,-73.998091,984779.6436,179876.8296,Subway Station,Brooklyn,Brooklyn
2352,Free,Transit Wireless,40.641362,-74.017881,979287.5808,172942.355,Subway Station,Brooklyn,Brooklyn
2353,Free,Transit Wireless,40.629742,-74.02551,977169.1119,168709.4002,Subway Station,Brooklyn,Brooklyn
2354,Free,Transit Wireless,40.622687,-74.028398,976366.6476,166139.323,Subway Station,Brooklyn,Brooklyn
2355,Free,Transit Wireless,40.616622,-74.030876,975677.9702,163929.9163,Subway Station,Brooklyn,Brooklyn
2356,Free,Transit Wireless,40.734789,-73.99073,986819.0519,206980.1714,Subway Station,New York,Manhattan
2357,Free,Transit Wireless,40.840719,-73.939561,1000973.201,245579.7389,Subway Station,New York,Manhattan
2358,Free,Transit Wireless,40.666271,-73.980305,989713.8086,182017.5012,Subway Station,Brooklyn,Brooklyn
2359,Free,Transit Wireless,40.644041,-73.979678,989889.6308,173918.5351,Subway Station,Brooklyn,Brooklyn
2360,Free,Transit Wireless,40.849505,-73.933596,1002621.263,248782.0038,Subway Station,New York,Manhattan
2361,Free,Transit Wireless,40.840556,-73.940133,1000814.972,245520.2433,Subway Station,New York,Manhattan
2362,Free,Transit Wireless,40.688246,-73.980492,989660.148,190023.6128,Subway Station,Brooklyn,Brooklyn
7247,Free,LinkNYC - Citybridge,40.794042,-73.972567,991845.8926,228569.1459,Outdoor Kiosk,New York,Manhattan
7248,Free,LinkNYC - Citybridge,40.794462,-73.971573,992121.0686,228721.9885,Outdoor Kiosk,New York,Manhattan
7249,Free,LinkNYC - Citybridge,40.794896,-73.971856,992042.6114,228880.1279,Outdoor Kiosk,New York,Manhattan
7250,Free,LinkNYC - Citybridge,40.795171,-73.971048,992266.3744,228980.5168,Outdoor Kiosk,New York,Manhattan
7251,Free,LinkNYC - Citybridge,40.795774,-73.970752,992348.2866,229200.165,Outdoor Kiosk,New York,Manhattan
7252,Free,LinkNYC - Citybridge,40.796138,-73.970931,992298.6529,229332.8393,Outdoor Kiosk,New York,Manhattan
7253,Free,LinkNYC - Citybridge,40.796566,-73.970619,992384.9873,229488.8032,Outdoor Kiosk,New York,Manhattan
7254,Free,LinkNYC - Citybridge,40.796761,-73.970652,992375.9513,229559.9366,Outdoor Kiosk,New York,Manhattan
7255,Free,LinkNYC - Citybridge,40.796425,-73.970279,992479.141,229437.555,Outdoor Kiosk,New York,Manhattan
7256,Free,LinkNYC - Citybridge,40.797148,-73.96963,992658.7473,229700.9396,Outdoor Kiosk,New York,Manhattan
7257,Free,LinkNYC - Citybridge,40.797248,-73.969681,992644.6141,229737.3683,Outdoor Kiosk,New York,Manhattan
7258,Free,LinkNYC - Citybridge,40.797394,-73.970011,992553.2268,229790.5296,Outdoor Kiosk,New York,Manhattan
7259,Free,LinkNYC - Citybridge,40.797702,-73.969244,992765.5699,229902.6944,Outdoor Kiosk,New York,Manhattan
7260,Free,LinkNYC - Citybridge,40.798018,-73.969557,992678.8493,230017.918,Outdoor Kiosk,New York,Manhattan
7261,Free,LinkNYC - Citybridge,40.79865,-73.969093,992807.2371,230248.2226,Outdoor Kiosk,New York,Manhattan
7262,Free,LinkNYC - Citybridge,40.799042,-73.968809,992885.798,230391.1971,Outdoor Kiosk,New York,Manhattan
7263,Free,LinkNYC - Citybridge,40.798954,-73.968326,993019.5569,230359.0561,Outdoor Kiosk,New York,Manhattan
7264,Free,LinkNYC - Citybridge,40.799331,-73.968232,993045.4663,230496.2996,Outdoor Kiosk,New York,Manhattan
7265,Free,LinkNYC - Citybridge,40.79963,-73.96797,993118.1374,230605.3459,Outdoor Kiosk,New York,Manhattan
7266,Free,LinkNYC - Citybridge,40.8003,-73.967833,993155.9093,230849.5918,Outdoor Kiosk,New York,Manhattan
7267,Free,LinkNYC - Citybridge,40.800581,-73.967782,993169.9556,230951.8839,Outdoor Kiosk,New York,Manhattan
7268,Free,LinkNYC - Citybridge,40.800476,-73.968186,993058.0313,230913.5625,Outdoor Kiosk,New York,Manhattan
7269,Free,LinkNYC - Citybridge,40.801084,-73.967707,993190.6527,231135.1523,Outdoor Kiosk,New York,Manhattan
7270,Free,LinkNYC - Citybridge,40.802126,-73.967493,993249.7599,231514.8113,Outdoor Kiosk,New York,Manhattan
7271,Free,LinkNYC - Citybridge,40.802298,-73.967585,993224.2662,231577.4673,Outdoor Kiosk,New York,Manhattan
7272,Free,LinkNYC - Citybridge,40.802455,-73.968149,993068.0988,231634.6106,Outdoor Kiosk,New York,Manhattan
7273,Free,LinkNYC - Citybridge,40.802736,-73.967461,993258.5368,231737.0589,Outdoor Kiosk,New York,Manhattan
7274,Free,LinkNYC - Citybridge,40.802944,-73.967379,993281.2106,231812.8491,Outdoor Kiosk,New York,Manhattan
7275,Free,LinkNYC - Citybridge,40.803721,-73.967381,993280.5515,232095.9371,Outdoor Kiosk,New York,Manhattan
7276,Free,LinkNYC - Citybridge,40.803861,-73.966708,993466.9789,232147.0981,Outdoor Kiosk,New York,Manhattan
7277,Free,LinkNYC - Citybridge,40.804959,-73.965902,993689.6976,232547.1947,Outdoor Kiosk,New York,Manhattan
7278,Free,LinkNYC - Citybridge,40.80528,-73.96567,993754.1513,232663.9858,Outdoor Kiosk,New York,Manhattan
7279,Free,LinkNYC - Citybridge,40.805472,-73.965526,993793.8283,232734.0995,Outdoor Kiosk,New York,Manhattan
7280,Free,LinkNYC - Citybridge,40.750966,-73.974148,991412.7672,212874.7137,Outdoor Kiosk,New York,Manhattan
7281,Free,LinkNYC - Citybridge,40.805923,-73.965081,993916.9852,232898.449,Outdoor Kiosk,New York,Manhattan
7282,Free,LinkNYC - Citybridge,40.818813,-73.955796,996485.1074,237596.0347,Outdoor Kiosk,New York,Manhattan
7283,Free,LinkNYC - Citybridge,40.82028,-73.955268,996630.9365,238130.302,Outdoor Kiosk,New York,Manhattan
7284,Free,LinkNYC - Citybridge,40.820764,-73.954808,996758.3057,238306.9247,Outdoor Kiosk,New York,Manhattan
7285,Free,LinkNYC - Citybridge,40.822319,-73.953676,997071.1892,238873.562,Outdoor Kiosk,New York,Manhattan
7286,Free,LinkNYC - Citybridge,40.822495,-73.953007,997256.3155,238937.7837,Outdoor Kiosk,New York,Manhattan
7287,Free,LinkNYC - Citybridge,40.823326,-73.953041,997246.7427,239240.5419,Outdoor Kiosk,New York,Manhattan
7288,Free,LinkNYC - Citybridge,40.823821,-73.952581,997373.8422,239421.0809,Outdoor Kiosk,New York,Manhattan
7289,Free,LinkNYC - Citybridge,40.808041,-73.96421,994157.7036,233670.2958,Outdoor Kiosk,New York,Manhattan
7290,Free,LinkNYC - Citybridge,40.807508,-73.964488,994080.9173,233475.9862,Outdoor Kiosk,New York,Manhattan
7291,Free,LinkNYC - Citybridge,40.807296,-73.964646,994037.3334,233398.6602,Outdoor Kiosk,New York,Manhattan
7292,Free,LinkNYC - Citybridge,40.80676,-73.965108,993909.3891,233203.3945,Outdoor Kiosk,New York,Manhattan
7293,Free,LinkNYC - Citybridge,40.824559,-73.951597,997646.1474,239689.9862,Outdoor Kiosk,New York,Manhattan
7294,Free,LinkNYC - Citybridge,40.82509,-73.951656,997629.7948,239883.2942,Outdoor Kiosk,New York,Manhattan
7295,Free,LinkNYC - Citybridge,40.825319,-73.951488,997676.1752,239966.7347,Outdoor Kiosk,New York,Manhattan
7296,Free,LinkNYC - Citybridge,40.825508,-73.950907,997836.92,240035.8477,Outdoor Kiosk,New York,Manhattan
7297,Free,LinkNYC - Citybridge,40.82609,-73.950482,997954.4224,240247.9579,Outdoor Kiosk,New York,Manhattan
7298,Free,LinkNYC - Citybridge,40.826376,-73.950716,997889.517,240352.227,Outdoor Kiosk,New York,Manhattan
7299,Free,LinkNYC - Citybridge,40.825446,-73.947868,998678.0033,240013.7448,Outdoor Kiosk,New York,Manhattan
7300,Free,LinkNYC - Citybridge,40.825419,-73.947604,998751.0733,240003.9515,Outdoor Kiosk,New York,Manhattan
7301,Free,LinkNYC - Citybridge,40.561755,-74.112161,953085.5321,143958.9457,Outdoor Kiosk,Staten Island,Staten Island
7302,Free,LinkNYC - Citybridge,40.565852,-74.114224,952514.0815,145452.2131,Outdoor Kiosk,Staten Island,Staten Island
7303,Free,LinkNYC - Citybridge,40.570312,-74.109657,953784.996,147075.5104,Outdoor Kiosk,Staten Island,Staten Island
7304,Free,LinkNYC - Citybridge,40.570635,-74.109918,953712.7133,147193.3326,Outdoor Kiosk,Staten Island,Staten Island
7305,Free,LinkNYC - Citybridge,40.572853,-74.114087,952555.6342,148002.954,Outdoor Kiosk,Staten Island,Staten Island
7306,Free,LinkNYC - Citybridge,40.577771,-74.10231,955829.3941,149790.5919,Outdoor Kiosk,Staten Island,Staten Island
7307,Free,LinkNYC - Citybridge,40.590983,-74.100732,956273.2804,154603.5435,Outdoor Kiosk,Staten Island,Staten Island
7308,Free,LinkNYC - Citybridge,40.598397,-74.082621,961305.77,157299.2895,Outdoor Kiosk,Staten Island,Staten Island
